PD1,PD2
3.644007000000000218e+00,1.692987999999999937e+00
3.629052999999999862e+00,1.689326000000000105e+00
3.649805000000000188e+00,1.644770000000000065e+00
3.647974000000000050e+00,1.663386000000000031e+00
3.641566000000000081e+00,1.640192000000000094e+00
3.628137999999999863e+00,1.627680000000000016e+00
3.647059000000000051e+00,1.617914000000000074e+00
3.659571000000000129e+00,1.603571000000000080e+00
3.669032000000000071e+00,1.599298000000000108e+00
3.672693999999999903e+00,1.583428999999999975e+00
3.672083999999999904e+00,1.574578000000000033e+00
3.700771000000000033e+00,1.567253999999999925e+00
3.678186999999999873e+00,1.536736000000000102e+00
3.687037000000000120e+00,1.543144999999999989e+00
3.707179000000000002e+00,1.531242999999999910e+00
3.700771000000000033e+00,1.523919000000000024e+00
3.706569000000000003e+00,1.536431000000000102e+00
3.711146999999999974e+00,1.548942999999999959e+00
3.709925999999999835e+00,1.523003000000000107e+00
3.706569000000000003e+00,1.549554000000000098e+00
3.718166000000000082e+00,1.527886000000000077e+00
3.702602000000000171e+00,1.506218000000000057e+00
3.717861000000000082e+00,1.504386999999999919e+00
3.737086999999999826e+00,1.507743999999999973e+00
3.750820000000000043e+00,1.490348999999999924e+00
3.772488000000000063e+00,1.504386999999999919e+00
3.799039000000000055e+00,1.513541999999999943e+00
3.812161000000000133e+00,1.527276000000000078e+00
3.865873000000000115e+00,1.545280999999999905e+00
3.893034000000000106e+00,1.541924000000000072e+00
3.896695999999999938e+00,1.521171999999999969e+00
3.919890000000000096e+00,1.531242999999999910e+00
3.959563999999999862e+00,1.537652000000000019e+00
3.965971999999999831e+00,1.533684000000000047e+00
3.985199000000000158e+00,1.547112000000000043e+00
3.995880000000000098e+00,1.525139000000000022e+00
3.985809000000000157e+00,1.514153000000000082e+00
3.988860999999999990e+00,1.537957000000000019e+00
3.961699999999999999e+00,1.527276000000000078e+00
3.995575000000000099e+00,1.535209999999999964e+00
3.955290999999999890e+00,1.548637999999999959e+00
3.984588000000000019e+00,1.551995000000000013e+00
3.943388999999999811e+00,1.560540000000000038e+00
3.911039999999999850e+00,1.570915999999999979e+00
3.910124000000000155e+00,1.556572999999999984e+00
3.894254999999999800e+00,1.580986999999999920e+00
3.871366000000000085e+00,1.556267999999999985e+00
3.870146000000000086e+00,1.563592000000000093e+00
3.843595000000000095e+00,1.562370999999999954e+00
3.821012000000000075e+00,1.572746999999999895e+00
3.775234999999999896e+00,1.563287000000000093e+00
3.792019999999999946e+00,1.577020000000000088e+00
3.763637999999999817e+00,1.562065999999999955e+00
3.779202000000000172e+00,1.563897000000000093e+00
3.728237000000000023e+00,1.563592000000000093e+00
3.726405999999999885e+00,1.596551000000000053e+00
3.715113999999999805e+00,1.594414999999999916e+00
3.707790000000000141e+00,1.622492000000000045e+00
3.704737999999999865e+00,1.645990999999999982e+00
3.675441000000000180e+00,1.629205999999999932e+00
3.656824999999999992e+00,1.655451000000000006e+00
3.659876000000000129e+00,1.655756000000000006e+00
3.657739999999999991e+00,1.655756000000000006e+00
3.623864999999999892e+00,1.686579999999999968e+00
3.618676999999999921e+00,1.698177000000000048e+00
3.635156999999999972e+00,1.716487000000000096e+00
3.600061000000000178e+00,1.726558000000000037e+00
3.590905999999999931e+00,1.720150000000000068e+00
3.579003999999999852e+00,1.729000000000000092e+00
3.594568000000000207e+00,1.738459999999999894e+00
3.568932999999999911e+00,1.722590999999999983e+00
3.562218999999999802e+00,1.750972999999999891e+00
3.575952000000000019e+00,1.765621000000000107e+00
3.591210999999999931e+00,1.788815000000000044e+00
3.579613999999999852e+00,1.819638000000000089e+00
3.598535000000000039e+00,1.863278999999999908e+00
3.579308999999999852e+00,1.907836000000000087e+00
3.584496999999999822e+00,1.941100000000000048e+00
3.586632999999999960e+00,1.965514999999999901e+00
3.579003999999999852e+00,1.988097999999999921e+00
3.574425999999999881e+00,2.026855999999999991e+00
3.567407000000000217e+00,2.046997999999999873e+00
3.579003999999999852e+00,2.058899999999999952e+00
3.588464000000000098e+00,2.086975999999999942e+00
3.618371999999999922e+00,2.064392999999999923e+00
3.631189000000000000e+00,2.080261999999999833e+00
3.587242999999999959e+00,2.089723000000000219e+00
3.607690999999999981e+00,2.101929999999999854e+00
3.598230000000000040e+00,2.107117999999999824e+00
3.603113000000000010e+00,2.104677000000000131e+00
3.612878999999999952e+00,2.083924999999999805e+00
3.594873000000000207e+00,2.075380000000000003e+00
3.626612000000000169e+00,2.071412000000000031e+00
3.640649999999999942e+00,2.053100999999999843e+00
3.629969000000000001e+00,2.018921000000000188e+00
3.633020999999999834e+00,2.004882999999999971e+00
3.623559999999999892e+00,1.969786999999999955e+00
3.626917000000000169e+00,1.956970000000000098e+00
3.642176000000000080e+00,1.924925999999999915e+00
3.632715000000000138e+00,1.898984999999999923e+00
3.643397000000000219e+00,1.869383000000000017e+00
3.664149000000000100e+00,1.842222000000000026e+00
3.642481000000000080e+00,1.822384999999999922e+00
3.652552000000000021e+00,1.794308000000000014e+00
3.635461999999999971e+00,1.772640999999999911e+00
3.666284999999999794e+00,1.752499000000000029e+00
3.651330999999999882e+00,1.721370000000000067e+00
3.661096999999999824e+00,1.698787000000000047e+00
3.647974000000000050e+00,1.704890999999999934e+00
3.655298999999999854e+00,1.687189999999999968e+00
3.672083999999999904e+00,1.676814000000000027e+00
3.650110999999999883e+00,1.674678000000000111e+00
3.669337000000000071e+00,1.638360999999999956e+00
3.669947000000000070e+00,1.620660999999999907e+00
3.671778000000000208e+00,1.618524000000000074e+00
3.676966999999999874e+00,1.591974000000000000e+00
3.684595999999999982e+00,1.595331000000000055e+00
3.671473000000000209e+00,1.602044999999999941e+00
3.692225999999999786e+00,1.585259999999999891e+00
3.697719000000000200e+00,1.582818000000000058e+00
3.709315999999999836e+00,1.599908000000000108e+00
3.707790000000000141e+00,1.587396000000000029e+00
3.684900999999999982e+00,1.576715000000000089e+00
3.699244999999999894e+00,1.567863999999999924e+00
3.715113999999999805e+00,1.555352000000000068e+00
3.730678000000000161e+00,1.571526999999999896e+00
3.742579999999999796e+00,1.551995000000000013e+00
3.745327000000000073e+00,1.545892000000000044e+00
3.727320999999999884e+00,1.532769000000000048e+00
3.742274999999999796e+00,1.546197000000000044e+00
3.750210000000000043e+00,1.559318999999999900e+00
3.752956000000000181e+00,1.557487999999999984e+00
3.738612999999999964e+00,1.570915999999999979e+00
3.763332999999999817e+00,1.551080000000000014e+00
3.770656999999999925e+00,1.556877999999999984e+00
3.748988999999999905e+00,1.556572999999999984e+00
3.785915999999999837e+00,1.548027999999999960e+00
3.774319000000000202e+00,1.591669000000000000e+00
3.783780000000000143e+00,1.576715000000000089e+00
3.783780000000000143e+00,1.583428999999999975e+00
3.774319000000000202e+00,1.584343999999999975e+00
3.797512999999999916e+00,1.574883999999999951e+00
3.791713999999999807e+00,1.600824000000000025e+00
3.782254000000000005e+00,1.609064000000000050e+00
3.811856000000000133e+00,1.618829999999999991e+00
3.797207999999999917e+00,1.604791000000000079e+00
3.786220999999999837e+00,1.661249999999999893e+00
3.799039000000000055e+00,1.655451000000000006e+00
3.814297999999999966e+00,1.656671999999999922e+00
3.780422999999999867e+00,1.692377999999999938e+00
3.802700999999999887e+00,1.678034999999999943e+00
3.821622000000000074e+00,1.656671999999999922e+00
3.817349999999999799e+00,1.692682999999999938e+00
3.817044000000000104e+00,1.695124999999999993e+00
3.810329999999999995e+00,1.683832999999999913e+00
3.807888999999999857e+00,1.661554999999999893e+00
3.810636000000000134e+00,1.672846999999999973e+00
3.823453000000000213e+00,1.700922999999999963e+00
3.821317000000000075e+00,1.679866000000000081e+00
3.807583999999999858e+00,1.685359000000000052e+00
3.790188000000000113e+00,1.688106000000000106e+00
3.826505000000000045e+00,1.699702000000000046e+00
3.810941000000000134e+00,1.712215000000000042e+00
3.801175000000000193e+00,1.720455000000000068e+00
3.846341999999999928e+00,1.736628999999999978e+00
3.869229999999999947e+00,1.719843999999999928e+00
3.889371999999999829e+00,1.728388999999999953e+00
3.927519999999999900e+00,1.733883000000000063e+00
3.945219999999999949e+00,1.743648000000000087e+00
3.951324000000000058e+00,1.756771000000000083e+00
3.976043000000000216e+00,1.772334999999999994e+00
4.016632000000000424e+00,1.794003000000000014e+00
4.010834000000000010e+00,1.802243000000000039e+00
4.016632000000000424e+00,1.819028000000000089e+00
4.042877999999999972e+00,1.821774999999999922e+00
4.037079000000000306e+00,1.841306000000000109e+00
4.051727999999999774e+00,1.840696000000000110e+00
4.027313999999999616e+00,1.848019999999999996e+00
4.046235000000000248e+00,1.866330999999999962e+00
4.006255999999999595e+00,1.849240999999999913e+00
3.996795999999999793e+00,1.863583999999999907e+00
3.976348999999999911e+00,1.878538000000000041e+00
3.974212000000000078e+00,1.905394000000000032e+00
3.959258000000000166e+00,1.938353999999999910e+00
3.904326000000000185e+00,1.968566000000000038e+00
3.878385999999999889e+00,1.997559000000000085e+00
3.889371999999999829e+00,2.023804000000000158e+00
3.828031000000000184e+00,2.073853999999999864e+00
3.817349999999999799e+00,2.098573000000000022e+00
3.799039000000000055e+00,2.082704000000000111e+00
3.783474000000000004e+00,2.133363999999999816e+00
3.748683999999999905e+00,2.139466999999999786e+00
3.739527999999999963e+00,2.153201000000000143e+00
3.716639999999999944e+00,2.159914999999999807e+00
3.695276999999999923e+00,2.163577000000000083e+00
3.695276999999999923e+00,2.165103000000000222e+00
3.659571000000000129e+00,2.133668999999999816e+00
3.653773000000000160e+00,2.112000999999999795e+00
3.655298999999999854e+00,2.099489000000000161e+00
3.635766999999999971e+00,2.083924999999999805e+00
3.645532999999999912e+00,2.063782999999999923e+00
3.617150999999999783e+00,2.027465999999999990e+00
3.592125999999999930e+00,1.991759999999999975e+00
3.573205000000000187e+00,1.960326999999999931e+00
3.564354999999999940e+00,1.938658999999999910e+00
3.573205000000000187e+00,1.915769999999999973e+00
3.597313999999999901e+00,1.863278999999999908e+00
3.578698000000000157e+00,1.845274000000000081e+00
3.553367999999999860e+00,1.829099000000000030e+00
3.596093999999999902e+00,1.804073999999999955e+00
3.584801999999999822e+00,1.765927000000000024e+00
3.567102000000000217e+00,1.729915000000000092e+00
3.578698000000000157e+00,1.727168999999999954e+00
3.580528999999999851e+00,1.708247999999999989e+00
3.574425999999999881e+00,1.711910000000000043e+00
3.592737000000000069e+00,1.686274999999999968e+00
3.578698000000000157e+00,1.670099999999999918e+00
3.606774999999999842e+00,1.655756000000000006e+00
3.594263000000000208e+00,1.651788999999999952e+00
3.585717999999999961e+00,1.617914000000000074e+00
3.584496999999999822e+00,1.624932999999999961e+00
3.578088000000000157e+00,1.617609000000000075e+00
3.588769000000000098e+00,1.570610999999999979e+00
3.604944000000000148e+00,1.577630000000000088e+00
3.608605999999999980e+00,1.566643999999999926e+00
3.610437000000000118e+00,1.554742000000000068e+00
3.626001000000000030e+00,1.588311999999999946e+00
3.613488999999999951e+00,1.554437000000000069e+00
3.633020999999999834e+00,1.568780000000000063e+00
3.628442999999999863e+00,1.534294999999999964e+00
3.635461999999999971e+00,1.528191000000000077e+00
3.669337000000000071e+00,1.530021999999999993e+00
3.654383000000000159e+00,1.544365999999999906e+00
3.647364000000000051e+00,1.551385000000000014e+00
3.640039999999999942e+00,1.547722999999999960e+00
3.648890000000000189e+00,1.579156000000000004e+00
3.670558000000000209e+00,1.574883999999999951e+00
3.655908999999999853e+00,1.596856999999999971e+00
3.670253000000000210e+00,1.615777999999999937e+00
3.709315999999999836e+00,1.625237999999999960e+00
3.686122000000000121e+00,1.637445999999999957e+00
3.699854999999999894e+00,1.646295999999999982e+00
3.698329000000000200e+00,1.633477999999999986e+00
3.710841999999999974e+00,1.634088999999999903e+00
3.737391999999999825e+00,1.641108000000000011e+00
3.738612999999999964e+00,1.642328999999999928e+00
3.736171999999999827e+00,1.670709999999999917e+00
3.722744000000000053e+00,1.655451000000000006e+00
3.746548000000000211e+00,1.654841000000000006e+00
3.748683999999999905e+00,1.651483999999999952e+00
3.757534000000000152e+00,1.662164999999999893e+00
3.766078999999999954e+00,1.660944999999999894e+00
3.773404000000000202e+00,1.684442999999999913e+00
3.778592000000000173e+00,1.678339999999999943e+00
3.779812000000000172e+00,1.685359000000000052e+00
3.784390000000000143e+00,1.694209000000000076e+00
3.776454999999999895e+00,1.699092000000000047e+00
3.791713999999999807e+00,1.671014999999999917e+00
3.799344000000000054e+00,1.695734999999999992e+00
3.798734000000000055e+00,1.707637000000000072e+00
3.822232000000000074e+00,1.703059000000000101e+00
3.810329999999999995e+00,1.711603999999999903e+00
3.795986999999999778e+00,1.695124999999999993e+00
3.802395999999999887e+00,1.722285999999999984e+00
3.824978999999999907e+00,1.729305000000000092e+00
3.796902000000000221e+00,1.739376000000000033e+00
3.810636000000000134e+00,1.747004999999999919e+00
3.813381999999999827e+00,1.772334999999999994e+00
3.809719999999999995e+00,1.786678999999999906e+00
3.851224999999999898e+00,1.775082000000000049e+00
3.840542999999999818e+00,1.819944000000000006e+00
3.826200000000000045e+00,1.820249000000000006e+00
3.830471999999999877e+00,1.819944000000000006e+00
3.853971000000000036e+00,1.843442000000000025e+00
3.866483999999999810e+00,1.845274000000000081e+00
3.852139999999999898e+00,1.838559999999999972e+00
3.844205000000000094e+00,1.851987000000000050e+00
3.855497000000000174e+00,1.829709000000000030e+00
3.842373999999999956e+00,1.844662999999999942e+00
3.852749999999999897e+00,1.873045000000000071e+00
3.847561999999999927e+00,1.895018000000000091e+00
3.875334000000000056e+00,1.913939000000000057e+00
3.850614000000000203e+00,1.885863000000000067e+00
3.868314999999999948e+00,1.886168000000000067e+00
3.868924999999999947e+00,1.898984999999999923e+00
3.864041999999999977e+00,1.922179000000000082e+00
3.876555000000000195e+00,1.929807999999999968e+00
3.854582000000000175e+00,1.908751000000000086e+00
3.867398999999999809e+00,1.951475999999999988e+00
3.893034000000000106e+00,1.993285999999999891e+00
3.886319999999999997e+00,2.013733000000000217e+00
3.870756000000000085e+00,2.025939999999999852e+00
3.886014999999999997e+00,2.072938000000000169e+00
3.889066999999999830e+00,2.089113000000000220e+00
3.872891999999999779e+00,2.150148999999999866e+00
3.885709999999999997e+00,2.132753000000000121e+00
3.879910999999999888e+00,2.153201000000000143e+00
3.870451000000000086e+00,2.175479000000000163e+00
3.884793999999999858e+00,2.169680000000000053e+00
3.893339000000000105e+00,2.179445999999999994e+00
3.894254999999999800e+00,2.195009999999999906e+00
3.902495000000000047e+00,2.197757000000000183e+00
3.897612000000000076e+00,2.182497999999999827e+00
3.948271999999999782e+00,2.186465000000000103e+00
3.958648000000000167e+00,2.121157000000000181e+00
3.970549999999999802e+00,2.120851000000000042e+00
4.001678000000000068e+00,2.098878000000000021e+00
3.999846999999999930e+00,2.052795999999999843e+00
4.051422999999999774e+00,2.038453000000000070e+00
4.063934999999999853e+00,2.027465999999999990e+00
4.074921999999999933e+00,1.996032999999999946e+00
4.093842999999999677e+00,1.926145999999999914e+00
4.097809999999999953e+00,1.906614999999999949e+00
4.078584000000000209e+00,1.863890000000000047e+00
4.088350000000000151e+00,1.854429000000000105e+00
4.074921999999999933e+00,1.826046999999999976e+00
4.077668000000000070e+00,1.786373999999999906e+00
4.033417000000000030e+00,1.752499000000000029e+00
4.009307999999999872e+00,1.704890999999999934e+00
4.006560999999999595e+00,1.701839000000000102e+00
3.961395000000000000e+00,1.704280000000000017e+00
3.944609999999999950e+00,1.698482000000000047e+00
3.922025999999999790e+00,1.667048000000000085e+00
3.905241000000000184e+00,1.653620000000000090e+00
3.867703999999999809e+00,1.610589999999999966e+00
3.835049999999999848e+00,1.588006000000000029e+00
3.793851000000000084e+00,1.582818000000000058e+00
3.795986999999999778e+00,1.594109999999999916e+00
3.758754999999999846e+00,1.574883999999999951e+00
3.741054000000000102e+00,1.558708999999999900e+00
3.743800999999999934e+00,1.564508000000000010e+00
3.722132999999999914e+00,1.546197000000000044e+00
3.699549999999999894e+00,1.547417000000000042e+00
3.684290999999999983e+00,1.537957000000000019e+00
3.637903000000000109e+00,1.564813000000000009e+00
3.677576999999999874e+00,1.574273000000000033e+00
3.667200999999999933e+00,1.577020000000000088e+00
3.633935999999999833e+00,1.560845000000000038e+00
3.627527000000000168e+00,1.570915999999999979e+00
3.625391000000000030e+00,1.592279000000000000e+00
3.590294999999999792e+00,1.571526999999999896e+00
3.600671000000000177e+00,1.591669000000000000e+00
3.602196999999999871e+00,1.616692999999999936e+00
3.616540999999999784e+00,1.630732000000000070e+00
3.605249000000000148e+00,1.624627999999999961e+00
3.609522000000000119e+00,1.623102000000000045e+00
3.604639000000000149e+00,1.614862000000000020e+00
3.591515999999999931e+00,1.608452999999999911e+00
3.582361000000000129e+00,1.600824000000000025e+00
3.577783000000000158e+00,1.612726000000000104e+00
3.613793999999999951e+00,1.648736999999999897e+00
3.602501999999999871e+00,1.640803000000000011e+00
3.591210999999999931e+00,1.618524000000000074e+00
3.588464000000000098e+00,1.617304000000000075e+00
3.617761999999999922e+00,1.655146000000000006e+00
3.614405000000000090e+00,1.639277000000000095e+00
3.639428999999999803e+00,1.641413000000000011e+00
3.612572999999999812e+00,1.645990999999999982e+00
3.618066999999999922e+00,1.650873999999999953e+00
3.630884000000000000e+00,1.638360999999999956e+00
3.624474999999999891e+00,1.643853999999999926e+00
3.645227999999999913e+00,1.680171000000000081e+00
3.640344999999999942e+00,1.680781000000000081e+00
3.636071999999999971e+00,1.688716000000000106e+00
3.679103000000000012e+00,1.704280000000000017e+00
3.671168000000000209e+00,1.718623999999999929e+00
3.658349999999999991e+00,1.738459999999999894e+00
3.680018000000000011e+00,1.743343000000000087e+00
3.667200999999999933e+00,1.747921000000000058e+00
3.674220000000000041e+00,1.748836000000000057e+00
3.681544000000000150e+00,1.758906999999999998e+00
3.676966999999999874e+00,1.766232000000000024e+00
3.704127999999999865e+00,1.782405999999999935e+00
3.698939000000000199e+00,1.784542999999999990e+00
3.734339999999999993e+00,1.800106999999999902e+00
3.721827999999999914e+00,1.792782000000000098e+00
3.715113999999999805e+00,1.799495999999999984e+00
3.729763000000000162e+00,1.803463999999999956e+00
3.734034999999999993e+00,1.804378999999999955e+00
3.721827999999999914e+00,1.820249000000000006e+00
3.765163999999999955e+00,1.820859000000000005e+00
3.752956000000000181e+00,1.837949000000000055e+00
3.752346000000000181e+00,1.832761000000000084e+00
3.749905000000000044e+00,1.845579000000000081e+00
3.772488000000000063e+00,1.858090999999999937e+00
3.772793000000000063e+00,1.886168000000000067e+00
3.771878000000000064e+00,1.868162000000000100e+00
3.799344000000000054e+00,1.888608999999999982e+00
3.799344000000000054e+00,1.884031000000000011e+00
3.804837000000000025e+00,1.894713000000000092e+00
3.797817999999999916e+00,1.913024000000000058e+00
3.809414999999999996e+00,1.897459000000000007e+00
3.828031000000000184e+00,1.925535999999999914e+00
3.824063000000000212e+00,1.945068000000000019e+00
3.830166999999999877e+00,1.930419000000000107e+00
3.841458999999999957e+00,1.936217000000000077e+00
3.810941000000000134e+00,1.931029000000000106e+00
3.840237999999999818e+00,1.929197999999999968e+00
3.846035999999999788e+00,1.938963999999999910e+00
3.828641000000000183e+00,1.945983000000000018e+00
3.844205000000000094e+00,1.971313000000000093e+00
3.847256999999999927e+00,1.979857999999999896e+00
3.842985000000000095e+00,2.010070999999999941e+00
3.870451000000000086e+00,2.034790999999999794e+00
3.851224999999999898e+00,2.054321999999999981e+00
3.848783000000000065e+00,2.075073999999999863e+00
3.851834999999999898e+00,2.104982000000000131e+00
3.865873000000000115e+00,2.137026000000000092e+00
3.879300999999999888e+00,2.167238999999999916e+00
3.878995999999999889e+00,2.197452000000000183e+00
3.860380000000000145e+00,2.194094999999999906e+00
3.867703999999999809e+00,2.208133000000000123e+00
3.877165000000000195e+00,2.207828000000000124e+00
3.867398999999999809e+00,2.193179000000000212e+00
3.868924999999999947e+00,2.173648000000000025e+00
3.869841000000000086e+00,2.159914999999999807e+00
3.889676999999999829e+00,2.135804999999999954e+00
3.878080000000000194e+00,2.118104999999999905e+00
3.865873000000000115e+00,2.089418000000000220e+00
3.883878999999999859e+00,2.036315999999999793e+00
3.883268000000000164e+00,2.007934999999999803e+00
3.874112999999999918e+00,1.954223000000000043e+00
3.881132000000000026e+00,1.945373000000000019e+00
3.879605999999999888e+00,1.909972000000000003e+00
3.882658000000000165e+00,1.859007000000000076e+00
3.901578999999999908e+00,1.826657999999999893e+00
3.877775000000000194e+00,1.793698000000000015e+00
3.886624999999999996e+00,1.749141999999999975e+00
3.874417999999999918e+00,1.701839000000000102e+00
3.886319999999999997e+00,1.696039999999999992e+00
3.894254999999999800e+00,1.692987999999999937e+00
3.903105000000000047e+00,1.661859999999999893e+00
3.887541000000000135e+00,1.650873999999999953e+00
3.893034000000000106e+00,1.643548999999999927e+00
3.900358999999999909e+00,1.601434000000000024e+00
3.882048000000000165e+00,1.614252000000000020e+00
3.900968999999999909e+00,1.583428999999999975e+00
3.899748000000000214e+00,1.566033000000000008e+00
3.915922999999999821e+00,1.584648999999999974e+00
3.894864999999999799e+00,1.588006000000000029e+00
3.910124000000000155e+00,1.571831999999999896e+00
3.932402999999999871e+00,1.591974000000000000e+00
3.940336999999999978e+00,1.570610999999999979e+00
3.956512000000000029e+00,1.552910999999999930e+00
3.980926000000000187e+00,1.555657000000000068e+00
4.023957000000000228e+00,1.568780000000000063e+00
4.036774000000000306e+00,1.589531999999999945e+00
4.054475000000000051e+00,1.558708999999999900e+00
4.073090999999999795e+00,1.544059999999999988e+00
4.091096000000000288e+00,1.539177999999999935e+00
4.074921999999999933e+00,1.525139000000000022e+00
4.063629999999999853e+00,1.546502000000000043e+00
4.069734000000000407e+00,1.539482999999999935e+00
4.085907999999999873e+00,1.525749999999999940e+00
4.053863999999999912e+00,1.542534999999999989e+00
4.060272999999999577e+00,1.542839999999999989e+00
4.025177000000000227e+00,1.551080000000000014e+00
4.020904999999999951e+00,1.567863999999999924e+00
3.989775999999999989e+00,1.562675999999999954e+00
3.966887999999999970e+00,1.586481000000000030e+00
3.943998999999999810e+00,1.592279000000000000e+00
3.931487000000000176e+00,1.580376999999999921e+00
3.901883999999999908e+00,1.605096999999999996e+00
3.888151000000000135e+00,1.625544000000000100e+00
3.858244000000000007e+00,1.641108000000000011e+00
3.821012000000000075e+00,1.641718000000000011e+00
3.792019999999999946e+00,1.652398999999999951e+00
3.757534000000000152e+00,1.685054000000000052e+00
3.731288999999999856e+00,1.688716000000000106e+00
3.730068000000000161e+00,1.697870999999999908e+00
3.706569000000000003e+00,1.671931000000000056e+00
3.681544000000000150e+00,1.688411000000000106e+00
3.685512000000000121e+00,1.705805999999999933e+00
3.678798000000000012e+00,1.715572000000000097e+00
3.649500000000000188e+00,1.707332000000000072e+00
3.646142999999999912e+00,1.727778999999999954e+00
3.615015000000000089e+00,1.731746000000000008e+00
3.615015000000000089e+00,1.711910000000000043e+00
3.629052999999999862e+00,1.711603999999999903e+00
3.611352999999999813e+00,1.724726999999999899e+00
3.601891999999999872e+00,1.739986000000000033e+00
3.623559999999999892e+00,1.755549999999999944e+00
3.615015000000000089e+00,1.789425000000000043e+00
3.600061000000000178e+00,1.804990000000000094e+00
3.620508000000000060e+00,1.794613999999999931e+00
3.627222000000000168e+00,1.787900000000000045e+00
3.609215999999999980e+00,1.780575000000000019e+00
3.607995999999999981e+00,1.783017000000000074e+00
3.638513999999999804e+00,1.792477000000000098e+00
3.623864999999999892e+00,1.780880000000000019e+00
3.620508000000000060e+00,1.783932000000000073e+00
3.630579000000000001e+00,1.782712000000000074e+00
3.626001000000000030e+00,1.786983999999999906e+00
3.637293000000000109e+00,1.798885999999999985e+00
3.618066999999999922e+00,1.808651999999999926e+00
3.625391000000000030e+00,1.824521000000000059e+00
3.626001000000000030e+00,1.858090999999999937e+00
3.665064000000000100e+00,1.852902999999999967e+00
3.658044999999999991e+00,1.832761000000000084e+00
3.656824999999999992e+00,1.843747999999999942e+00
3.637293000000000109e+00,1.863890000000000047e+00
3.667200999999999933e+00,1.887693999999999983e+00
3.674830000000000041e+00,1.863583999999999907e+00
3.649805000000000188e+00,1.879758999999999958e+00
3.666589999999999794e+00,1.862363999999999908e+00
3.699244999999999894e+00,1.844052999999999942e+00
3.664454000000000100e+00,1.866940999999999962e+00
3.701381000000000032e+00,1.863890000000000047e+00
3.697108000000000061e+00,1.848630999999999913e+00
3.698024000000000200e+00,1.881285000000000096e+00
3.722437999999999914e+00,1.897459000000000007e+00
3.718776000000000082e+00,1.878538000000000041e+00
3.717249999999999943e+00,1.916074999999999973e+00
3.722132999999999914e+00,1.919432000000000027e+00
3.733424999999999994e+00,1.908446000000000087e+00
3.744105999999999934e+00,1.964598999999999984e+00
3.755703000000000014e+00,1.940795000000000048e+00
3.752956000000000181e+00,1.932555000000000023e+00
3.757534000000000152e+00,1.940795000000000048e+00
3.742884999999999796e+00,1.955138000000000043e+00
3.771266999999999925e+00,1.960631999999999930e+00
3.780727999999999867e+00,1.983214999999999950e+00
3.782254000000000005e+00,1.991149999999999975e+00
3.783474000000000004e+00,1.998474000000000084e+00
3.788968000000000114e+00,2.023499000000000159e+00
3.781949000000000005e+00,2.056458000000000119e+00
3.809719999999999995e+00,2.038758000000000070e+00
3.831693000000000016e+00,2.102845999999999993e+00
3.818569999999999798e+00,2.127565000000000150e+00
3.815517999999999965e+00,2.143435000000000201e+00
3.835049999999999848e+00,2.189211999999999936e+00
3.815212999999999965e+00,2.200809000000000015e+00
3.819790999999999936e+00,2.213016000000000094e+00
3.844205000000000094e+00,2.235904000000000114e+00
3.837185999999999986e+00,2.250248000000000026e+00
3.844205000000000094e+00,2.238345999999999947e+00
3.837797000000000125e+00,2.275577999999999879e+00
3.871061000000000085e+00,2.236209999999999809e+00
3.869229999999999947e+00,2.214846999999999788e+00
3.861295000000000144e+00,2.224002000000000034e+00
3.871976999999999780e+00,2.181887999999999828e+00
3.860685000000000144e+00,2.134584999999999955e+00
3.874722999999999917e+00,2.147097000000000033e+00
3.893339000000000105e+00,2.090028000000000219e+00
3.893034000000000106e+00,2.056153000000000119e+00
3.875334000000000056e+00,2.024719999999999853e+00
3.881743000000000166e+00,1.985657000000000005e+00
3.882963000000000164e+00,1.953918000000000044e+00
3.900968999999999909e+00,1.926145999999999914e+00
3.886931000000000136e+00,1.877623000000000042e+00
3.882963000000000164e+00,1.867857000000000101e+00
3.878080000000000194e+00,1.811093000000000064e+00
3.896390999999999938e+00,1.757076000000000082e+00
3.895780999999999938e+00,1.718928999999999929e+00
3.896390999999999938e+00,1.709162999999999988e+00
3.897917000000000076e+00,1.676204000000000027e+00
3.881437000000000026e+00,1.653620000000000090e+00
3.887236000000000136e+00,1.649348000000000036e+00
3.912565999999999988e+00,1.649958000000000036e+00
3.882353000000000165e+00,1.617609000000000075e+00
3.895475999999999939e+00,1.613947000000000020e+00
3.914397000000000126e+00,1.579156000000000004e+00
3.899138000000000215e+00,1.555657000000000068e+00
3.931487000000000176e+00,1.557182999999999984e+00
3.895780999999999938e+00,1.558403999999999900e+00
3.908904000000000156e+00,1.568170000000000064e+00
3.904631000000000185e+00,1.561455999999999955e+00
3.911954999999999849e+00,1.541009000000000073e+00
3.902495000000000047e+00,1.541619000000000073e+00
3.887236000000000136e+00,1.547417000000000042e+00
3.907073000000000018e+00,1.543754999999999988e+00
3.904936000000000185e+00,1.563897000000000093e+00
3.891202999999999967e+00,1.562675999999999954e+00
3.911649999999999849e+00,1.560540000000000038e+00
3.902190000000000047e+00,1.572136999999999896e+00
3.898833000000000215e+00,1.549247999999999958e+00
3.894864999999999799e+00,1.552910999999999930e+00
3.873807999999999918e+00,1.555047000000000068e+00
3.895780999999999938e+00,1.570915999999999979e+00
3.896390999999999938e+00,1.577325000000000088e+00
3.877165000000000195e+00,1.580681999999999920e+00
3.874417999999999918e+00,1.598076999999999970e+00
3.871061000000000085e+00,1.605096999999999996e+00
