PD1,PD2
-3.579308999999999852e+00,-3.706874000000000002e+00
-3.594263000000000208e+00,-3.679103000000000012e+00
-3.585411999999999821e+00,-3.694361999999999924e+00
-3.571069000000000049e+00,-3.684595999999999982e+00
-3.592737000000000069e+00,-3.693445999999999785e+00
-3.617761999999999922e+00,-3.708705000000000140e+00
-3.582054999999999989e+00,-3.693750999999999785e+00
-3.598230000000000040e+00,-3.656824999999999992e+00
-3.593652000000000069e+00,-3.674830000000000041e+00
-3.584801999999999822e+00,-3.675135000000000041e+00
-3.567712000000000216e+00,-3.640649999999999942e+00
-3.573815999999999882e+00,-3.684900999999999982e+00
-3.611657999999999813e+00,-3.695583000000000062e+00
-3.586327999999999960e+00,-3.686732000000000120e+00
-3.571069000000000049e+00,-3.694666999999999923e+00
-3.577478000000000158e+00,-3.666895999999999933e+00
-3.564964999999999939e+00,-3.656824999999999992e+00
-3.591515999999999931e+00,-3.661401999999999823e+00
-3.566491000000000078e+00,-3.673303999999999903e+00
-3.574730999999999881e+00,-3.688257999999999814e+00
-3.582971000000000128e+00,-3.684595999999999982e+00
-3.565881000000000078e+00,-3.673915000000000042e+00
-3.574730999999999881e+00,-3.667200999999999933e+00
-3.562218999999999802e+00,-3.686427000000000120e+00
-3.562828999999999802e+00,-3.666589999999999794e+00
-3.572290000000000187e+00,-3.661096999999999824e+00
-3.554588999999999999e+00,-3.659571000000000129e+00
-3.585106999999999822e+00,-3.693750999999999785e+00
-3.561913000000000107e+00,-3.672693999999999903e+00
-3.578698000000000157e+00,-3.669642000000000071e+00
-3.582361000000000129e+00,-3.683985999999999983e+00
-3.566796000000000078e+00,-3.662622999999999962e+00
-3.560693000000000108e+00,-3.691615000000000091e+00
-3.562523999999999802e+00,-3.641566000000000081e+00
-3.581444999999999990e+00,-3.651637000000000022e+00
-3.568932999999999911e+00,-3.644312000000000218e+00
-3.557030999999999832e+00,-3.631495000000000140e+00
-3.567407000000000217e+00,-3.669337000000000071e+00
-3.568017000000000216e+00,-3.653162000000000020e+00
-3.555810000000000137e+00,-3.669337000000000071e+00
-3.575340999999999880e+00,-3.646754000000000051e+00
-3.579308999999999852e+00,-3.686427000000000120e+00
-3.561303000000000107e+00,-3.657129999999999992e+00
-3.593957000000000068e+00,-3.654688000000000159e+00
-3.567102000000000217e+00,-3.659876000000000129e+00
-3.582361000000000129e+00,-3.651025999999999883e+00
-3.546654000000000195e+00,-3.653468000000000160e+00
-3.554893999999999998e+00,-3.649500000000000188e+00
-3.576867000000000019e+00,-3.680934000000000150e+00
-3.555505000000000138e+00,-3.649500000000000188e+00
-3.534752000000000116e+00,-3.669642000000000071e+00
-3.572290000000000187e+00,-3.653468000000000160e+00
-3.594263000000000208e+00,-3.670253000000000210e+00
-3.555810000000000137e+00,-3.674830000000000041e+00
-3.548791000000000029e+00,-3.650110999999999883e+00
-3.565576000000000079e+00,-3.687647999999999815e+00
-3.578393000000000157e+00,-3.654078000000000159e+00
-3.557945999999999831e+00,-3.667505999999999933e+00
-3.562523999999999802e+00,-3.682154999999999845e+00
-3.537498999999999949e+00,-3.658044999999999991e+00
-3.564049999999999940e+00,-3.676051000000000180e+00
-3.575340999999999880e+00,-3.653162000000000020e+00
-3.564659999999999940e+00,-3.685205999999999982e+00
-3.542991999999999919e+00,-3.673610000000000042e+00
-3.540550999999999782e+00,-3.692225999999999786e+00
-3.568627000000000216e+00,-3.683069999999999844e+00
-3.551537000000000166e+00,-3.676966999999999874e+00
-3.565576000000000079e+00,-3.653162000000000020e+00
-3.557945999999999831e+00,-3.669642000000000071e+00
-3.592737000000000069e+00,-3.662927999999999962e+00
-3.547264999999999890e+00,-3.663844000000000101e+00
-3.530479999999999841e+00,-3.648585000000000189e+00
-3.561303000000000107e+00,-3.672693999999999903e+00
-3.547874999999999890e+00,-3.647669000000000050e+00
-3.560693000000000108e+00,-3.629969000000000001e+00
-3.561303000000000107e+00,-3.688562999999999814e+00
-3.560998000000000108e+00,-3.674830000000000041e+00
-3.593652000000000069e+00,-3.663539000000000101e+00
-3.564964999999999939e+00,-3.672693999999999903e+00
-3.557335999999999832e+00,-3.656518999999999853e+00
-3.571374000000000049e+00,-3.659876000000000129e+00
-3.568322000000000216e+00,-3.688562999999999814e+00
-3.571069000000000049e+00,-3.660791999999999824e+00
-3.528344000000000147e+00,-3.618676999999999921e+00
-3.535362999999999811e+00,-3.668420999999999932e+00
-3.578393000000000157e+00,-3.661096999999999824e+00
-3.539940000000000087e+00,-3.642481000000000080e+00
-3.543908000000000058e+00,-3.650415999999999883e+00
-3.557945999999999831e+00,-3.666589999999999794e+00
-3.526513000000000009e+00,-3.662622999999999962e+00
-3.539635000000000087e+00,-3.657129999999999992e+00
-3.535972999999999811e+00,-3.637293000000000109e+00
-3.547264999999999890e+00,-3.665979999999999794e+00
-3.546654000000000195e+00,-3.657434999999999992e+00
-3.555200000000000138e+00,-3.640954999999999941e+00
-3.557640999999999831e+00,-3.648585000000000189e+00
-3.540855999999999781e+00,-3.639733999999999803e+00
-3.530479999999999841e+00,-3.667505999999999933e+00
-3.514610999999999930e+00,-3.671778000000000208e+00
-3.532615999999999978e+00,-3.658961000000000130e+00
-3.550317000000000167e+00,-3.670558000000000209e+00
-3.530174999999999841e+00,-3.655298999999999854e+00
-3.535362999999999811e+00,-3.650415999999999883e+00
-3.553062999999999860e+00,-3.638818999999999804e+00
-3.542686999999999919e+00,-3.648585000000000189e+00
-3.522850000000000037e+00,-3.629052999999999862e+00
-3.554283999999999999e+00,-3.647669000000000050e+00
-3.510032999999999959e+00,-3.669032000000000071e+00
-3.524376000000000175e+00,-3.651330999999999882e+00
-3.535972999999999811e+00,-3.641871000000000080e+00
-3.555505000000000138e+00,-3.637903000000000109e+00
-3.555505000000000138e+00,-3.638208999999999804e+00
-3.520408999999999899e+00,-3.636988000000000110e+00
-3.502098000000000155e+00,-3.630274000000000001e+00
-3.551842999999999861e+00,-3.642481000000000080e+00
-3.563438999999999801e+00,-3.610742000000000118e+00
-3.504539999999999988e+00,-3.658349999999999991e+00
-3.550011000000000028e+00,-3.633935999999999833e+00
-3.551232000000000166e+00,-3.624169999999999892e+00
-3.535057999999999812e+00,-3.658656000000000130e+00
-3.546959999999999891e+00,-3.630884000000000000e+00
-3.519188000000000205e+00,-3.640039999999999942e+00
-3.570459000000000049e+00,-3.660181999999999825e+00
-3.558250999999999831e+00,-3.641566000000000081e+00
-3.533532000000000117e+00,-3.659876000000000129e+00
-3.554893999999999998e+00,-3.617455999999999783e+00
-3.556420000000000137e+00,-3.637293000000000109e+00
-3.548179999999999890e+00,-3.637293000000000109e+00
-3.545739000000000196e+00,-3.639123999999999803e+00
-3.512169000000000096e+00,-3.638818999999999804e+00
-3.519493000000000205e+00,-3.631800000000000139e+00
-3.540550999999999782e+00,-3.625391000000000030e+00
-3.532920999999999978e+00,-3.636378000000000110e+00
-3.550317000000000167e+00,-3.627832000000000168e+00
-3.524071000000000176e+00,-3.621424000000000198e+00
-3.512474000000000096e+00,-3.632715000000000138e+00
-3.545129000000000197e+00,-3.640344999999999942e+00
-3.529869999999999841e+00,-3.651942000000000021e+00
-3.535057999999999812e+00,-3.641259999999999941e+00
-3.492637999999999909e+00,-3.649805000000000188e+00
-3.515220999999999929e+00,-3.613793999999999951e+00
-3.527123000000000008e+00,-3.631189000000000000e+00
-3.516135999999999928e+00,-3.609827000000000119e+00
-3.519798999999999900e+00,-3.637903000000000109e+00
-3.522240000000000038e+00,-3.595483000000000207e+00
-3.533227000000000118e+00,-3.642176000000000080e+00
-3.508811999999999820e+00,-3.622644000000000197e+00
-3.521935000000000038e+00,-3.613793999999999951e+00
-3.495689000000000046e+00,-3.641566000000000081e+00
-3.536277999999999810e+00,-3.627527000000000168e+00
-3.533227000000000118e+00,-3.604944000000000148e+00
-3.520408999999999899e+00,-3.627832000000000168e+00
-3.512779000000000096e+00,-3.603418000000000010e+00
-3.498435999999999879e+00,-3.628137999999999863e+00
-3.499962000000000018e+00,-3.602196999999999871e+00
-3.507286000000000126e+00,-3.594263000000000208e+00
-3.511559000000000097e+00,-3.611657999999999813e+00
-3.511864000000000097e+00,-3.629664000000000001e+00
-3.506981000000000126e+00,-3.597008999999999901e+00
-3.486838999999999800e+00,-3.606469999999999843e+00
-3.498130999999999879e+00,-3.609522000000000119e+00
-3.498435999999999879e+00,-3.606774999999999842e+00
-3.497825999999999880e+00,-3.588464000000000098e+00
-3.501488000000000156e+00,-3.597008999999999901e+00
-3.480735000000000134e+00,-3.582054999999999989e+00
-3.492332000000000214e+00,-3.622339000000000198e+00
-3.464560999999999780e+00,-3.605554000000000148e+00
-3.449911999999999868e+00,-3.600366000000000177e+00
-3.484398000000000106e+00,-3.593957000000000068e+00
-3.508506999999999820e+00,-3.590905999999999931e+00
-3.496910000000000185e+00,-3.590294999999999792e+00
-3.474632000000000165e+00,-3.609827000000000119e+00
-3.499045999999999879e+00,-3.592737000000000069e+00
-3.476767999999999859e+00,-3.599756000000000178e+00
-3.492637999999999909e+00,-3.616845999999999783e+00
-3.477683999999999997e+00,-3.588769000000000098e+00
-3.496605000000000185e+00,-3.588464000000000098e+00
-3.484703000000000106e+00,-3.604944000000000148e+00
-3.485313000000000105e+00,-3.606469999999999843e+00
-3.490806000000000076e+00,-3.568932999999999911e+00
-3.471579999999999888e+00,-3.608910999999999980e+00
-3.480735000000000134e+00,-3.594263000000000208e+00
-3.468223000000000056e+00,-3.564659999999999940e+00
-3.508811999999999820e+00,-3.597008999999999901e+00
-3.459372999999999809e+00,-3.574730999999999881e+00
-3.463035000000000085e+00,-3.588464000000000098e+00
-3.458457000000000114e+00,-3.598840000000000039e+00
-3.457542000000000115e+00,-3.566796000000000078e+00
-3.462118999999999946e+00,-3.604334000000000149e+00
-3.488974999999999937e+00,-3.588464000000000098e+00
-3.450523000000000007e+00,-3.594263000000000208e+00
-3.480430000000000135e+00,-3.600366000000000177e+00
-3.493552999999999908e+00,-3.597008999999999901e+00
-3.462730000000000086e+00,-3.590599999999999792e+00
-3.482260999999999829e+00,-3.570764000000000049e+00
-3.499045999999999879e+00,-3.582666000000000128e+00
-3.463645000000000085e+00,-3.578088000000000157e+00
-3.482260999999999829e+00,-3.574425999999999881e+00
-3.468833000000000055e+00,-3.561303000000000107e+00
-3.458762000000000114e+00,-3.579308999999999852e+00
-3.459982999999999809e+00,-3.554283999999999999e+00
-3.483176999999999968e+00,-3.563133999999999801e+00
-3.447776000000000174e+00,-3.550011000000000028e+00
-3.470359000000000194e+00,-3.576257000000000019e+00
-3.471274999999999888e+00,-3.579613999999999852e+00
-3.484091999999999967e+00,-3.570459000000000049e+00
-3.457847000000000115e+00,-3.575952000000000019e+00
-3.465170999999999779e+00,-3.567712000000000216e+00
-3.490196000000000076e+00,-3.603113000000000010e+00
-3.477988999999999997e+00,-3.575952000000000019e+00
-3.432516999999999818e+00,-3.572595000000000187e+00
-3.474632000000000165e+00,-3.594568000000000207e+00
-3.482871999999999968e+00,-3.598230000000000040e+00
-3.454794999999999838e+00,-3.566186000000000078e+00
-3.467918000000000056e+00,-3.571069000000000049e+00
-3.452354000000000145e+00,-3.584191999999999823e+00
-3.495079000000000047e+00,-3.573815999999999882e+00
-3.439840999999999926e+00,-3.566796000000000078e+00
-3.474632000000000165e+00,-3.544823000000000057e+00
-3.458762000000000114e+00,-3.570764000000000049e+00
-3.450523000000000007e+00,-3.560998000000000108e+00
-3.467001999999999917e+00,-3.558250999999999831e+00
-3.441062000000000065e+00,-3.567712000000000216e+00
-3.460287999999999808e+00,-3.581139999999999990e+00
-3.458762000000000114e+00,-3.560998000000000108e+00
-3.470359000000000194e+00,-3.600061000000000178e+00
-3.452049000000000145e+00,-3.547569999999999890e+00
-3.457237000000000116e+00,-3.585106999999999822e+00
-3.458762000000000114e+00,-3.574425999999999881e+00
-3.461203999999999947e+00,-3.570152999999999910e+00
-3.444723999999999897e+00,-3.555505000000000138e+00
-3.445335000000000036e+00,-3.582666000000000128e+00
-3.446250000000000036e+00,-3.557335999999999832e+00
-3.466696999999999917e+00,-3.560998000000000108e+00
-3.472189999999999888e+00,-3.546654000000000195e+00
-3.448996999999999868e+00,-3.553062999999999860e+00
-3.463035000000000085e+00,-3.549096000000000029e+00
-3.458762000000000114e+00,-3.539940000000000087e+00
-3.445028999999999897e+00,-3.559166999999999970e+00
-3.441062000000000065e+00,-3.556115000000000137e+00
-3.428854999999999986e+00,-3.528038000000000007e+00
-3.440757000000000065e+00,-3.520408999999999899e+00
-3.441978000000000204e+00,-3.551537000000000166e+00
-3.462730000000000086e+00,-3.543908000000000058e+00
-3.459982999999999809e+00,-3.540245999999999782e+00
-3.460898999999999948e+00,-3.562218999999999802e+00
-3.432211999999999819e+00,-3.558555999999999830e+00
-3.453269000000000144e+00,-3.536277999999999810e+00
-3.446555000000000035e+00,-3.505759999999999987e+00
-3.467001999999999917e+00,-3.566796000000000078e+00
-3.435569000000000095e+00,-3.529259000000000146e+00
-3.446555000000000035e+00,-3.542381999999999920e+00
-3.405965999999999827e+00,-3.553367999999999860e+00
-3.387045000000000083e+00,-3.522240000000000038e+00
-3.438314999999999788e+00,-3.553673999999999999e+00
-3.431601000000000123e+00,-3.537193999999999949e+00
-3.429159999999999986e+00,-3.504539999999999988e+00
-3.416647999999999907e+00,-3.532920999999999978e+00
-3.452659000000000145e+00,-3.547569999999999890e+00
-3.401082999999999856e+00,-3.512169000000000096e+00
-3.425193000000000154e+00,-3.523766000000000176e+00
-3.396201000000000025e+00,-3.546044000000000196e+00
-3.434957999999999956e+00,-3.541465999999999781e+00
-3.413596000000000075e+00,-3.533837000000000117e+00
-3.427328999999999848e+00,-3.572290000000000187e+00
-3.411459999999999937e+00,-3.503928999999999849e+00
-3.438620999999999928e+00,-3.525291999999999870e+00
-3.434042999999999957e+00,-3.539025000000000087e+00
-3.449911999999999868e+00,-3.560081999999999969e+00
-3.394674999999999887e+00,-3.534142000000000117e+00
-3.468223000000000056e+00,-3.543603000000000058e+00
-3.457542000000000115e+00,-3.528954000000000146e+00
-3.434652999999999956e+00,-3.536583999999999950e+00
-3.416342000000000212e+00,-3.515525999999999929e+00
-3.376669000000000143e+00,-3.503623999999999850e+00
-3.409933999999999799e+00,-3.507286000000000126e+00
-3.431906999999999819e+00,-3.537498999999999949e+00
-3.441062000000000065e+00,-3.543296999999999919e+00
-3.409018000000000104e+00,-3.537193999999999949e+00
-3.415122000000000213e+00,-3.499657000000000018e+00
-3.411764999999999937e+00,-3.543296999999999919e+00
-3.400472999999999857e+00,-3.493552999999999908e+00
-3.421225000000000183e+00,-3.530479999999999841e+00
-3.408103000000000105e+00,-3.538720000000000088e+00
-3.420310000000000183e+00,-3.502708000000000155e+00
-3.409933999999999799e+00,-3.521630000000000038e+00
-3.396811000000000025e+00,-3.534752000000000116e+00
-3.410543999999999798e+00,-3.507591000000000125e+00
-3.429159999999999986e+00,-3.550011000000000028e+00
-3.443503000000000203e+00,-3.511254000000000097e+00
-3.397421000000000024e+00,-3.503928999999999849e+00
-3.417562999999999906e+00,-3.542381999999999920e+00
-3.408103000000000105e+00,-3.522240000000000038e+00
-3.417867999999999906e+00,-3.488974999999999937e+00
-3.395589999999999886e+00,-3.497825999999999880e+00
-3.397726000000000024e+00,-3.515220999999999929e+00
-3.408103000000000105e+00,-3.510642999999999958e+00
-3.371481000000000172e+00,-3.508811999999999820e+00
-3.394064000000000192e+00,-3.520103999999999900e+00
-3.380635999999999974e+00,-3.521323999999999899e+00
-3.374228000000000005e+00,-3.498130999999999879e+00
-3.389791999999999916e+00,-3.479820000000000135e+00
-3.405965999999999827e+00,-3.527123000000000008e+00
-3.360494000000000092e+00,-3.499045999999999879e+00
-3.402303999999999995e+00,-3.499350999999999878e+00
-3.352559999999999985e+00,-3.499045999999999879e+00
-3.373921999999999866e+00,-3.520408999999999899e+00
-3.373006999999999866e+00,-3.489891000000000076e+00
-3.382467000000000112e+00,-3.483481999999999967e+00
-3.370565000000000033e+00,-3.496910000000000185e+00
-3.387960999999999778e+00,-3.528649000000000147e+00
-3.399252000000000162e+00,-3.483176999999999968e+00
-3.370871000000000173e+00,-3.498740999999999879e+00
-3.362324999999999786e+00,-3.495079000000000047e+00
-3.402303999999999995e+00,-3.509421999999999819e+00
-3.390096999999999916e+00,-3.499350999999999878e+00
-3.360189000000000092e+00,-3.512474000000000096e+00
-3.356221999999999817e+00,-3.520103999999999900e+00
-3.373006999999999866e+00,-3.481650999999999829e+00
-3.383382999999999807e+00,-3.486228999999999800e+00
-3.362630999999999926e+00,-3.506981000000000126e+00
-3.369650000000000034e+00,-3.517052000000000067e+00
-3.374838000000000005e+00,-3.503318999999999850e+00
-3.366598000000000201e+00,-3.486838999999999800e+00
-3.372701999999999867e+00,-3.470359000000000194e+00
-3.347372000000000014e+00,-3.468528000000000056e+00
-3.404135000000000133e+00,-3.492027000000000214e+00
-3.365072000000000063e+00,-3.496910000000000185e+00
-3.356221999999999817e+00,-3.467308000000000057e+00
-3.346150999999999875e+00,-3.489891000000000076e+00
-3.384603999999999946e+00,-3.475242000000000164e+00
-3.333028000000000102e+00,-3.455405999999999977e+00
-3.343404000000000043e+00,-3.474327000000000165e+00
-3.314716999999999913e+00,-3.483176999999999968e+00
-3.321736000000000022e+00,-3.452964000000000144e+00
-3.355916999999999817e+00,-3.509421999999999819e+00
-3.330281999999999965e+00,-3.477072999999999858e+00
-3.346455999999999875e+00,-3.469139000000000195e+00
-3.379109999999999836e+00,-3.444723999999999897e+00
-3.366598000000000201e+00,-3.461813999999999947e+00
-3.316548000000000052e+00,-3.451438000000000006e+00
-3.352254999999999985e+00,-3.494774000000000047e+00
-3.325703999999999994e+00,-3.481955999999999829e+00
-3.342794000000000043e+00,-3.454489999999999839e+00
-3.318989999999999885e+00,-3.442893000000000203e+00
-3.350423000000000151e+00,-3.485313000000000105e+00
-3.326618999999999993e+00,-3.452964000000000144e+00
-3.318684999999999885e+00,-3.447471000000000174e+00
-3.305867000000000111e+00,-3.463950999999999780e+00
-3.306172000000000111e+00,-3.434042999999999957e+00
-3.313801999999999914e+00,-3.450828000000000007e+00
-3.339132000000000211e+00,-3.430076000000000125e+00
-3.348287000000000013e+00,-3.491112000000000215e+00
-3.335469999999999935e+00,-3.423667000000000016e+00
-3.322652000000000161e+00,-3.426718999999999848e+00
-3.334858999999999796e+00,-3.446250000000000036e+00
-3.300984000000000140e+00,-3.427633999999999848e+00
-3.342489000000000043e+00,-3.456930999999999976e+00
-3.299153000000000002e+00,-3.423055999999999877e+00
-3.326313999999999993e+00,-3.430381000000000125e+00
-3.322957000000000161e+00,-3.422750999999999877e+00
-3.301899999999999835e+00,-3.402608999999999995e+00
-3.297321999999999864e+00,-3.409018000000000104e+00
-3.317159000000000191e+00,-3.426718999999999848e+00
-3.306477000000000110e+00,-3.407186999999999966e+00
-3.313496999999999915e+00,-3.439230999999999927e+00
-3.306477000000000110e+00,-3.385518999999999945e+00
-3.294881000000000171e+00,-3.412984999999999935e+00
-3.287555999999999923e+00,-3.423667000000000016e+00
-3.269855999999999874e+00,-3.439230999999999927e+00
-3.315023000000000053e+00,-3.423972000000000016e+00
-3.307392999999999805e+00,-3.429464999999999986e+00
-3.289387000000000061e+00,-3.394369000000000192e+00
-3.287250999999999923e+00,-3.431296000000000124e+00
-3.319904999999999884e+00,-3.436179000000000094e+00
-3.289387000000000061e+00,-3.411459999999999937e+00
-3.282979000000000092e+00,-3.410848999999999798e+00
-3.294575000000000031e+00,-3.392233000000000054e+00
-3.290303000000000200e+00,-3.402303999999999995e+00
-3.275653999999999844e+00,-3.415732000000000212e+00
-3.281146999999999814e+00,-3.418479000000000045e+00
-3.287250999999999923e+00,-3.410238999999999798e+00
-3.246967000000000159e+00,-3.416342000000000212e+00
-3.282062999999999953e+00,-3.408408000000000104e+00
-3.265277999999999903e+00,-3.387350000000000083e+00
-3.268025000000000180e+00,-3.409018000000000104e+00
-3.241779000000000188e+00,-3.387350000000000083e+00
-3.265887999999999902e+00,-3.407186999999999966e+00
-3.273213000000000150e+00,-3.392844000000000193e+00
-3.274738999999999844e+00,-3.407186999999999966e+00
-3.242389999999999883e+00,-3.394674999999999887e+00
-3.268025000000000180e+00,-3.392233000000000054e+00
-3.336994999999999933e+00,-3.409628000000000103e+00
-3.230487999999999804e+00,-3.398642000000000163e+00
-3.250018999999999991e+00,-3.394674999999999887e+00
-3.278401000000000121e+00,-3.400472999999999857e+00
-3.245136000000000021e+00,-3.401388999999999996e+00
-3.247882999999999853e+00,-3.393759000000000192e+00
-3.253070999999999824e+00,-3.382772999999999808e+00
-3.294881000000000171e+00,-3.372396000000000171e+00
-3.278096000000000121e+00,-3.404440000000000133e+00
-3.256123000000000101e+00,-3.358662999999999954e+00
-3.276874999999999982e+00,-3.351643999999999846e+00
-3.209734999999999783e+00,-3.369955000000000034e+00
-3.263447000000000209e+00,-3.360189000000000092e+00
-3.264362999999999904e+00,-3.373921999999999866e+00
-3.271382000000000012e+00,-3.366293000000000202e+00
-3.223163000000000000e+00,-3.376364000000000143e+00
-3.276569999999999983e+00,-3.388571000000000222e+00
-3.264362999999999904e+00,-3.357442999999999955e+00
-3.241779000000000188e+00,-3.369038999999999895e+00
-3.247577999999999854e+00,-3.388876000000000221e+00
-3.248797999999999853e+00,-3.350423000000000151e+00
-3.212177000000000060e+00,-3.373006999999999866e+00
-3.258258999999999794e+00,-3.370565000000000033e+00
-3.253985999999999823e+00,-3.374533000000000005e+00
-3.243609999999999882e+00,-3.343404000000000043e+00
-3.198443999999999843e+00,-3.356831999999999816e+00
-3.218891000000000169e+00,-3.354696000000000122e+00
-3.196002000000000010e+00,-3.346760999999999875e+00
-3.221941999999999862e+00,-3.336994999999999933e+00
-3.189287999999999901e+00,-3.357442999999999955e+00
-3.188372999999999902e+00,-3.357136999999999816e+00
-3.187457000000000207e+00,-3.342489000000000043e+00
-3.196307000000000009e+00,-3.347982000000000014e+00
-3.189899000000000040e+00,-3.347372000000000014e+00
-3.180133000000000099e+00,-3.320211000000000023e+00
-3.184709999999999930e+00,-3.344625000000000181e+00
-3.182573999999999792e+00,-3.327840000000000131e+00
-3.183184999999999931e+00,-3.333333000000000101e+00
-3.192035000000000178e+00,-3.331196999999999964e+00
-3.177995999999999821e+00,-3.355916999999999817e+00
-3.172197999999999851e+00,-3.345845999999999876e+00
-3.191424000000000039e+00,-3.328450000000000131e+00
-3.176165000000000127e+00,-3.342489000000000043e+00
-3.175860000000000127e+00,-3.300984000000000140e+00
-3.172502999999999851e+00,-3.328755999999999826e+00
-3.186236000000000068e+00,-3.337911000000000072e+00
-3.153277000000000108e+00,-3.289387000000000061e+00
-3.171282999999999852e+00,-3.294270000000000032e+00
-3.133134999999999781e+00,-3.305257000000000112e+00
-3.105363999999999791e+00,-3.309528999999999943e+00
-3.151445999999999970e+00,-3.291218000000000199e+00
-3.125199999999999978e+00,-3.300984000000000140e+00
-3.141680000000000028e+00,-3.298238000000000003e+00
-3.120623000000000147e+00,-3.328755999999999826e+00
-3.110246000000000066e+00,-3.279316000000000120e+00
-3.076982000000000106e+00,-3.266499000000000041e+00
-3.130694000000000088e+00,-3.301594999999999835e+00
-3.118485999999999869e+00,-3.294575000000000031e+00
-3.075760999999999967e+00,-3.261311000000000071e+00
-3.077897000000000105e+00,-3.275348999999999844e+00
-3.009231999999999907e+00,-3.253070999999999824e+00
-3.015029999999999877e+00,-3.272908000000000150e+00
-2.977492999999999945e+00,-3.274738999999999844e+00
-2.984512000000000054e+00,-3.280841999999999814e+00
-2.905775999999999915e+00,-3.278706000000000120e+00
-2.876478000000000090e+00,-3.264667999999999903e+00
-2.844129000000000129e+00,-3.271687000000000012e+00
-2.794078999999999979e+00,-3.256733000000000100e+00
-2.769969999999999821e+00,-3.283894000000000091e+00
-2.783093000000000039e+00,-3.268635000000000179e+00
-2.758983999999999881e+00,-3.242084000000000188e+00
-2.705881999999999898e+00,-3.253375999999999824e+00
-2.723583000000000087e+00,-3.242084000000000188e+00
-2.713817000000000146e+00,-3.226824999999999832e+00
-2.695810999999999957e+00,-3.236591000000000218e+00
-2.662546999999999997e+00,-3.203021000000000118e+00
-2.658885000000000165e+00,-3.223774000000000139e+00
-2.657969000000000026e+00,-3.219196000000000168e+00
-2.635691000000000006e+00,-3.212177000000000060e+00
-2.655527999999999889e+00,-3.179828000000000099e+00
-2.643930999999999809e+00,-3.157855000000000079e+00
-2.610666000000000153e+00,-3.172807999999999851e+00
-2.629891999999999896e+00,-3.196002000000000010e+00
-2.614632999999999985e+00,-3.164263000000000048e+00
-2.620737000000000094e+00,-3.162126999999999910e+00
-2.623177999999999788e+00,-3.162736999999999910e+00
-2.650949999999999918e+00,-3.125504999999999978e+00
-2.660410000000000164e+00,-3.107804999999999929e+00
-2.640878999999999976e+00,-3.069046999999999858e+00
-2.629281999999999897e+00,-3.006180000000000074e+00
-2.667734999999999967e+00,-2.982070999999999916e+00
-2.659800000000000164e+00,-2.953078999999999787e+00
-2.670176000000000105e+00,-2.916456999999999855e+00
-2.697337000000000096e+00,-2.860304000000000180e+00
-2.689402999999999988e+00,-2.817883999999999833e+00
-2.709544999999999870e+00,-2.790722999999999843e+00
-2.763256000000000157e+00,-2.774242999999999792e+00
-2.747996999999999801e+00,-2.752575000000000216e+00
-2.737315999999999860e+00,-2.703746000000000205e+00
-2.756237000000000048e+00,-2.693369999999999820e+00
-2.743724999999999969e+00,-2.694895999999999958e+00
-2.766307999999999989e+00,-2.671396999999999800e+00
-2.784619000000000177e+00,-2.647593000000000085e+00
-2.805066000000000059e+00,-2.637522000000000144e+00
-2.830700999999999912e+00,-2.652171000000000056e+00
-2.829175000000000217e+00,-2.664683000000000135e+00
-2.796520999999999813e+00,-2.672922999999999938e+00
-2.847180999999999962e+00,-2.647288000000000086e+00
-2.844739000000000129e+00,-2.681468000000000185e+00
-2.860914000000000179e+00,-2.700998999999999928e+00
-2.872510999999999814e+00,-2.690929000000000126e+00
-2.884717999999999893e+00,-2.729686000000000057e+00
-2.873425999999999814e+00,-2.740673000000000137e+00
-2.892653000000000141e+00,-2.773937999999999793e+00
-2.894178999999999835e+00,-2.802318999999999782e+00
-2.913405000000000022e+00,-2.781871999999999900e+00
-2.947585000000000122e+00,-2.832532000000000050e+00
-2.934768000000000043e+00,-2.860304000000000180e+00
-2.942702000000000151e+00,-2.877393999999999785e+00
-2.967422000000000004e+00,-2.903639000000000081e+00
-2.978407999999999944e+00,-2.915236000000000161e+00
-2.978102999999999945e+00,-2.905470000000000219e+00
-2.997329999999999828e+00,-2.963760000000000172e+00
-3.006790000000000074e+00,-3.000075999999999965e+00
-3.005263999999999935e+00,-2.983902000000000054e+00
-3.015029999999999877e+00,-3.009231999999999907e+00
-2.975051000000000112e+00,-3.051956999999999809e+00
-3.038224000000000036e+00,-3.031509999999999927e+00
-3.004043999999999937e+00,-3.059585999999999917e+00
-3.031814999999999927e+00,-3.080643999999999938e+00
-3.058365999999999918e+00,-3.102311999999999959e+00
-3.062333000000000194e+00,-3.097733999999999988e+00
-3.029068000000000094e+00,-3.101700999999999819e+00
-3.046158999999999839e+00,-3.145036999999999860e+00
-3.042495999999999867e+00,-3.131914000000000087e+00
-3.016556000000000015e+00,-3.177385999999999822e+00
-3.045243000000000144e+00,-3.146867999999999999e+00
-3.049516000000000115e+00,-3.157548999999999939e+00
-3.016251000000000015e+00,-3.173418999999999990e+00
-3.060502000000000056e+00,-3.192035000000000178e+00
-3.101700999999999819e+00,-3.188677999999999901e+00
-3.090714999999999879e+00,-3.230792999999999804e+00
-3.062333000000000194e+00,-3.235370000000000079e+00
-3.092241000000000017e+00,-3.224994000000000138e+00
-3.071794000000000135e+00,-3.247577999999999854e+00
-3.095597999999999850e+00,-3.265277999999999903e+00
