Extracellular,Intracellular_PD1
-2.853400000000000034e-02,-3.825588999999999906e+00
-1.907400000000000068e-02,-3.862210999999999839e+00
-3.585900000000000198e-02,-3.849699000000000204e+00
-3.891100000000000114e-02,-3.853666000000000036e+00
-3.402800000000000269e-02,-3.877775000000000194e+00
-4.257299999999999973e-02,-3.868924999999999947e+00
-1.602200000000000152e-02,-3.873197999999999919e+00
-1.754800000000000110e-02,-3.849393000000000065e+00
-2.731400000000000147e-02,-3.864346999999999976e+00
-1.297000000000000063e-02,-3.863431999999999977e+00
-8.087000000000000438e-03,-3.837797000000000125e+00
-1.984000000000000086e-03,-3.836575999999999986e+00
-1.113899999999999960e-02,-3.885709999999999997e+00
7.630000000000000063e-04,-3.844510999999999790e+00
-4.120000000000000398e-03,-3.852749999999999897e+00
-1.266499999999999918e-02,-3.846951999999999927e+00
-2.090499999999999997e-02,-3.904326000000000185e+00
-3.128100000000000325e-02,-3.873197999999999919e+00
-2.517700000000000146e-02,-3.877775000000000194e+00
-1.937900000000000039e-02,-3.817654999999999799e+00
-2.899000000000000101e-03,-3.835965999999999987e+00
-3.402800000000000269e-02,-3.875944000000000056e+00
-3.189100000000000268e-02,-3.882048000000000165e+00
-3.005999999999999991e-02,-3.857022999999999868e+00
-3.372200000000000197e-02,-3.868619999999999948e+00
-1.510599999999999964e-02,-3.867398999999999809e+00
-3.799500000000000099e-02,-3.858854000000000006e+00
-3.067100000000000035e-02,-3.861600999999999839e+00
-3.463800000000000212e-02,-3.903410000000000046e+00
-9.917999999999999733e-03,-3.878080000000000194e+00
-2.060000000000000026e-02,-3.855192000000000174e+00
-1.480099999999999992e-02,-3.862820999999999838e+00
-2.029399999999999954e-02,-3.868008999999999808e+00
-3.203999999999999817e-03,-3.863126999999999978e+00
-1.632700000000000123e-02,-3.878690999999999889e+00
-1.937900000000000039e-02,-3.893034000000000106e+00
-4.440399999999999903e-02,-3.896695999999999938e+00
-3.769000000000000128e-02,-3.871671999999999780e+00
-2.593999999999999952e-03,-3.860075000000000145e+00
-1.067999999999999939e-03,-3.886624999999999996e+00
-1.968400000000000011e-02,-3.883878999999999859e+00
-7.172000000000000423e-03,-3.888761999999999830e+00
9.917999999999999733e-03,-3.878690999999999889e+00
1.327500000000000034e-02,-3.837797000000000125e+00
1.449600000000000020e-02,-3.889676999999999829e+00
1.327500000000000034e-02,-3.876860000000000195e+00
-7.781999999999999855e-03,-3.887236000000000136e+00
-3.250200000000000311e-02,-3.890287999999999968e+00
-2.853400000000000034e-02,-3.891202999999999967e+00
-2.090499999999999997e-02,-3.900358999999999909e+00
-3.585900000000000198e-02,-3.897002000000000077e+00
-1.663200000000000095e-02,-3.873807999999999918e+00
-4.135199999999999987e-02,-3.853971000000000036e+00
-5.417000000000000287e-02,-3.858549000000000007e+00
-3.097600000000000006e-02,-3.883573999999999860e+00
-2.517700000000000146e-02,-3.883878999999999859e+00
-2.151499999999999940e-02,-3.864346999999999976e+00
1.067999999999999939e-03,-3.886931000000000136e+00
-2.060000000000000026e-02,-3.882658000000000165e+00
-1.754800000000000110e-02,-3.875334000000000056e+00
-2.975500000000000020e-02,-3.872586999999999779e+00
-5.417000000000000287e-02,-3.863431999999999977e+00
-2.273599999999999927e-02,-3.859464000000000006e+00
-3.067100000000000035e-02,-3.885099999999999998e+00
-1.815800000000000053e-02,-3.892424000000000106e+00
-1.663200000000000095e-02,-3.877775000000000194e+00
-2.822900000000000062e-02,-3.920195000000000096e+00
-2.670300000000000104e-02,-3.886014999999999997e+00
4.425000000000000114e-03,-3.897307000000000077e+00
-8.087000000000000438e-03,-3.889676999999999829e+00
7.477000000000000139e-03,-3.882658000000000165e+00
-3.189100000000000268e-02,-3.893644999999999801e+00
-4.074200000000000044e-02,-3.893644999999999801e+00
-8.392000000000000154e-03,-3.881437000000000026e+00
-1.388600000000000077e-02,-3.868314999999999948e+00
-1.998899999999999982e-02,-3.878995999999999889e+00
-1.510599999999999964e-02,-3.878080000000000194e+00
1.067999999999999939e-03,-3.880522000000000027e+00
3.814999999999999815e-03,-3.880522000000000027e+00
-2.426199999999999884e-02,-3.871061000000000085e+00
-9.613000000000000017e-03,-3.863431999999999977e+00
2.029399999999999954e-02,-3.861905999999999839e+00
1.373000000000000088e-03,-3.868924999999999947e+00
-2.395699999999999913e-02,-3.873807999999999918e+00
-1.632700000000000123e-02,-3.877165000000000195e+00
-2.731400000000000147e-02,-3.836270999999999987e+00
-2.426199999999999884e-02,-3.881743000000000166e+00
-3.341700000000000226e-02,-3.898528000000000215e+00
-1.785300000000000081e-02,-3.912565999999999988e+00
-1.144399999999999931e-02,-3.857939000000000007e+00
-2.761900000000000119e-02,-3.883573999999999860e+00
-1.846300000000000024e-02,-3.886319999999999997e+00
-2.181999999999999912e-02,-3.877775000000000194e+00
-2.945000000000000048e-02,-3.865568000000000115e+00
-3.830000000000000071e-02,-3.872281999999999780e+00
-3.372200000000000197e-02,-3.871976999999999780e+00
-2.609300000000000161e-02,-3.865568000000000115e+00
-7.781999999999999855e-03,-3.864651999999999976e+00
-3.510000000000000099e-03,-3.870451000000000086e+00
-2.578799999999999842e-02,-3.879910999999999888e+00
-1.174900000000000076e-02,-3.867093999999999809e+00
-3.524800000000000155e-02,-3.875029000000000057e+00
-1.815800000000000053e-02,-3.883573999999999860e+00
8.697999999999999135e-03,-3.876860000000000195e+00
-2.609300000000000161e-02,-3.866178000000000115e+00
-3.189100000000000268e-02,-3.871366000000000085e+00
-1.602200000000000152e-02,-3.868314999999999948e+00
-3.402800000000000269e-02,-3.889066999999999830e+00
-1.602200000000000152e-02,-3.869841000000000086e+00
-5.172800000000000314e-02,-3.853056000000000036e+00
-3.402800000000000269e-02,-3.870146000000000086e+00
-3.921600000000000086e-02,-3.921415999999999791e+00
-9.613000000000000017e-03,-3.829556999999999878e+00
-1.388600000000000077e-02,-3.874112999999999918e+00
-3.128100000000000325e-02,-3.888456999999999830e+00
-1.510599999999999964e-02,-3.850614000000000203e+00
5.950999999999999693e-03,-3.874112999999999918e+00
-1.678000000000000021e-03,-3.842068999999999956e+00
-1.541200000000000035e-02,-3.865873000000000115e+00
-1.632700000000000123e-02,-3.863431999999999977e+00
-1.530000000000000056e-04,-3.845120999999999789e+00
1.358099999999999932e-02,-3.838102000000000125e+00
-1.846300000000000024e-02,-3.839322000000000124e+00
-4.729999999999999830e-03,-3.856717999999999869e+00
-2.120999999999999969e-02,-3.882048000000000165e+00
-1.113899999999999960e-02,-3.861295000000000144e+00
-9.003000000000000586e-03,-3.852444999999999897e+00
-1.235999999999999946e-02,-3.841763999999999957e+00
-2.517700000000000146e-02,-3.857939000000000007e+00
-5.341000000000000261e-03,-3.859464000000000006e+00
1.083399999999999988e-02,-3.860685000000000144e+00
4.580000000000000195e-04,-3.856107000000000173e+00
-3.372200000000000197e-02,-3.864958000000000116e+00
-5.645999999999999977e-03,-3.852444999999999897e+00
-2.975500000000000020e-02,-3.850309000000000204e+00
-3.921600000000000086e-02,-3.839017000000000124e+00
-4.135199999999999987e-02,-3.841458999999999957e+00
-7.172000000000000423e-03,-3.848783000000000065e+00
-5.645999999999999977e-03,-3.855497000000000174e+00
-3.982600000000000029e-02,-3.834744999999999848e+00
-1.876900000000000096e-02,-3.862515999999999838e+00
-3.982600000000000029e-02,-3.858244000000000007e+00
-1.067999999999999939e-03,-3.851834999999999898e+00
-3.510000000000000099e-03,-3.821317000000000075e+00
-1.968400000000000011e-02,-3.849699000000000204e+00
-1.373000000000000088e-03,-3.831998000000000015e+00
-6.560999999999999992e-03,-3.830776999999999877e+00
-3.555400000000000227e-02,-3.832609000000000155e+00
-1.785300000000000081e-02,-3.818569999999999798e+00
-1.510599999999999964e-02,-3.848173000000000066e+00
-1.022400000000000045e-02,-3.868924999999999947e+00
-4.440399999999999903e-02,-3.868008999999999808e+00
-3.097600000000000006e-02,-3.861905999999999839e+00
-9.003000000000000586e-03,-3.853666000000000036e+00
2.304099999999999898e-02,-3.838712000000000124e+00
-9.308000000000000301e-03,-3.835049999999999848e+00
-3.158600000000000296e-02,-3.850309000000000204e+00
-4.318299999999999916e-02,-3.884183999999999859e+00
-5.386400000000000216e-02,-3.869841000000000086e+00
-2.120999999999999969e-02,-3.849393000000000065e+00
-1.632700000000000123e-02,-3.849699000000000204e+00
-1.022400000000000045e-02,-3.842985000000000095e+00
1.067999999999999939e-03,-3.838407000000000124e+00
-2.548299999999999871e-02,-3.861905999999999839e+00
-1.449600000000000020e-02,-3.846646999999999927e+00
-2.212599999999999983e-02,-3.863736999999999977e+00
-1.846300000000000024e-02,-3.818569999999999798e+00
-4.165699999999999958e-02,-3.835965999999999987e+00
-4.165699999999999958e-02,-3.820095999999999936e+00
-2.975500000000000020e-02,-3.855497000000000174e+00
-3.891100000000000114e-02,-3.856107000000000173e+00
-2.822900000000000062e-02,-3.817959999999999798e+00
-2.884000000000000105e-02,-3.824368999999999907e+00
-1.541200000000000035e-02,-3.822843000000000213e+00
-1.754800000000000110e-02,-3.837185999999999986e+00
-1.846300000000000024e-02,-3.839322000000000124e+00
-1.984000000000000086e-03,-3.807278999999999858e+00
-4.440399999999999903e-02,-3.841458999999999957e+00
-3.005999999999999991e-02,-3.831693000000000016e+00
-3.677400000000000113e-02,-3.791408999999999807e+00
-2.395699999999999913e-02,-3.807278999999999858e+00
-1.571699999999999833e-02,-3.803922000000000025e+00
-2.243099999999999955e-02,-3.838407000000000124e+00
-1.052900000000000016e-02,-3.861295000000000144e+00
-9.917999999999999733e-03,-3.864346999999999976e+00
6.866999999999999840e-03,-3.853971000000000036e+00
-9.917999999999999733e-03,-3.814297999999999966e+00
-1.480099999999999992e-02,-3.769740999999999786e+00
-4.135199999999999987e-02,-3.851224999999999898e+00
-1.419100000000000049e-02,-3.850004000000000204e+00
-9.917999999999999733e-03,-3.841763999999999957e+00
-1.968400000000000011e-02,-3.817654999999999799e+00
-9.917999999999999733e-03,-3.799649000000000054e+00
-1.083399999999999988e-02,-3.842068999999999956e+00
-4.196199999999999930e-02,-3.838102000000000125e+00
-1.785300000000000081e-02,-3.826505000000000045e+00
-2.212599999999999983e-02,-3.823148000000000213e+00
-2.670300000000000104e-02,-3.828946000000000183e+00
-1.419100000000000049e-02,-3.838407000000000124e+00
-3.677400000000000113e-02,-3.808498999999999857e+00
-2.060000000000000026e-02,-3.816434000000000104e+00
-6.210399999999999948e-02,-3.861600999999999839e+00
-7.126000000000000389e-02,-3.839932999999999819e+00
-6.576600000000000501e-02,-3.840847999999999818e+00
-6.607200000000000573e-02,-3.828336000000000183e+00
-6.668200000000000516e-02,-3.810329999999999995e+00
-8.163600000000000023e-02,-3.819485999999999937e+00
-8.377199999999999924e-02,-3.820400999999999936e+00
-9.140199999999999714e-02,-3.833219000000000154e+00
-1.075760000000000050e-01,-3.835354999999999848e+00
-6.302000000000000657e-02,-3.813381999999999827e+00
-5.722100000000000103e-02,-3.774624000000000201e+00
-7.156500000000000361e-02,-3.822538000000000213e+00
-6.240899999999999920e-02,-3.854276000000000035e+00
-5.081299999999999706e-02,-3.841458999999999957e+00
-4.898099999999999676e-02,-3.788968000000000114e+00
-7.003900000000000403e-02,-3.835659999999999847e+00
-5.478000000000000230e-02,-3.833829000000000153e+00
-5.645999999999999977e-03,-3.824368999999999907e+00
6.866999999999999840e-03,-3.817349999999999799e+00
3.402800000000000269e-02,-3.780117000000000171e+00
1.724300000000000138e-02,-3.805142000000000024e+00
4.287799999999999945e-02,-3.834134000000000153e+00
2.365099999999999841e-02,-3.797207999999999917e+00
4.440399999999999903e-02,-3.845425999999999789e+00
8.743399999999999783e-02,-3.810329999999999995e+00
9.292699999999999572e-02,-3.821012000000000075e+00
1.271079999999999988e-01,-3.817959999999999798e+00
1.255819999999999992e-01,-3.815212999999999965e+00
1.158160000000000023e-01,-3.837185999999999986e+00
1.127640000000000031e-01,-3.803310999999999886e+00
1.246659999999999990e-01,-3.813076999999999828e+00
9.140199999999999714e-02,-3.777981000000000034e+00
7.461700000000000277e-02,-3.817654999999999799e+00
6.057799999999999990e-02,-3.831083000000000016e+00
3.799500000000000099e-02,-3.808498999999999857e+00
-5.035000000000000413e-03,-3.839627999999999819e+00
9.003000000000000586e-03,-3.817654999999999799e+00
-1.235999999999999946e-02,-3.852139999999999898e+00
-1.358099999999999932e-02,-3.815517999999999965e+00
-4.287799999999999945e-02,-3.799649000000000054e+00
-2.731400000000000147e-02,-3.781949000000000005e+00
-6.698700000000000487e-02,-3.812161000000000133e+00
-5.600100000000000217e-02,-3.788968000000000114e+00
-4.165699999999999958e-02,-3.830471999999999877e+00
-4.226699999999999902e-02,-3.814297999999999966e+00
-5.417000000000000287e-02,-3.818264999999999798e+00
-7.156500000000000361e-02,-3.795986999999999778e+00
-9.109599999999999642e-02,-3.839017000000000124e+00
-7.339600000000000291e-02,-3.771878000000000064e+00
-6.179899999999999977e-02,-3.774319000000000202e+00
-6.912300000000000388e-02,-3.793239999999999945e+00
-7.583700000000000163e-02,-3.787441999999999975e+00
-5.844200000000000089e-02,-3.813686999999999827e+00
-5.203300000000000286e-02,-3.810024999999999995e+00
-5.386400000000000216e-02,-3.770351999999999926e+00
-4.989699999999999691e-02,-3.776454999999999895e+00
-2.731400000000000147e-02,-3.770961999999999925e+00
-2.243099999999999955e-02,-3.804227000000000025e+00
-2.243099999999999955e-02,-3.802700999999999887e+00
-4.165699999999999958e-02,-3.784695000000000142e+00
-3.128100000000000325e-02,-3.783169000000000004e+00
-3.067100000000000035e-02,-3.768825999999999787e+00
-3.158600000000000296e-02,-3.774929000000000201e+00
-1.541200000000000035e-02,-3.793851000000000084e+00
-3.097600000000000006e-02,-3.807888999999999857e+00
-3.219700000000000339e-02,-3.801480000000000192e+00
7.630000000000000063e-04,-3.774929000000000201e+00
-1.480099999999999992e-02,-3.798122999999999916e+00
-1.632700000000000123e-02,-3.792324999999999946e+00
-1.541200000000000035e-02,-3.780117000000000171e+00
-4.898099999999999676e-02,-3.784695000000000142e+00
-1.907400000000000068e-02,-3.803310999999999886e+00
-3.494300000000000184e-02,-3.801785000000000192e+00
-2.273599999999999927e-02,-3.784695000000000142e+00
-3.860500000000000043e-02,-3.785305999999999838e+00
-2.548299999999999871e-02,-3.794766000000000084e+00
-2.395699999999999913e-02,-3.792629999999999946e+00
-7.781999999999999855e-03,-3.779202000000000172e+00
-1.602200000000000152e-02,-3.797817999999999916e+00
-1.937900000000000039e-02,-3.801480000000000192e+00
-2.243099999999999955e-02,-3.778897000000000173e+00
3.203999999999999817e-03,-3.774929000000000201e+00
-7.172000000000000423e-03,-3.791408999999999807e+00
-6.866999999999999840e-03,-3.810329999999999995e+00
-2.029399999999999954e-02,-3.766690000000000094e+00
-3.097600000000000006e-02,-3.763332999999999817e+00
-3.860500000000000043e-02,-3.793851000000000084e+00
-8.392000000000000154e-03,-3.804837000000000025e+00
-2.029399999999999954e-02,-3.810024999999999995e+00
-1.052900000000000016e-02,-3.760280999999999985e+00
-2.060000000000000026e-02,-3.813992999999999967e+00
-2.273599999999999927e-02,-3.807888999999999857e+00
-2.243099999999999955e-02,-3.798122999999999916e+00
-3.203999999999999817e-03,-3.777066000000000034e+00
-2.243099999999999955e-02,-3.798427999999999916e+00
-3.158600000000000296e-02,-3.811856000000000133e+00
-1.678000000000000021e-03,-3.775844999999999896e+00
-3.524800000000000155e-02,-3.783780000000000143e+00
-3.799500000000000099e-02,-3.779507000000000172e+00
-9.917999999999999733e-03,-3.797512999999999916e+00
1.678000000000000021e-03,-3.770656999999999925e+00
-3.585900000000000198e-02,-3.807583999999999858e+00
-1.510599999999999964e-02,-3.799039000000000055e+00
-1.388600000000000077e-02,-3.753871999999999876e+00
-1.530000000000000056e-04,-3.794766000000000084e+00
-3.311200000000000254e-02,-3.769130999999999787e+00
-1.083399999999999988e-02,-3.774929000000000201e+00
-3.982600000000000029e-02,-3.769435999999999787e+00
-1.144399999999999931e-02,-3.775539999999999896e+00
-2.761900000000000119e-02,-3.781337999999999866e+00
-5.035000000000000413e-03,-3.806973000000000162e+00
-1.373000000000000088e-03,-3.751431000000000182e+00
-2.243099999999999955e-02,-3.773404000000000202e+00
-3.510000000000000099e-03,-3.801480000000000192e+00
-2.273599999999999927e-02,-3.798122999999999916e+00
-1.235999999999999946e-02,-3.758449999999999847e+00
-2.120999999999999969e-02,-3.784695000000000142e+00
-1.449600000000000020e-02,-3.759975999999999985e+00
-6.560999999999999992e-03,-3.784695000000000142e+00
-1.815800000000000053e-02,-3.773709000000000202e+00
-1.937900000000000039e-02,-3.746853000000000211e+00
-1.968400000000000011e-02,-3.792324999999999946e+00
-6.560999999999999992e-03,-3.795376999999999779e+00
-1.907400000000000068e-02,-3.799039000000000055e+00
-3.128100000000000325e-02,-3.812771999999999828e+00
1.144399999999999931e-02,-3.792934999999999945e+00
-9.613000000000000017e-03,-3.802090000000000192e+00
-2.029399999999999954e-02,-3.773709000000000202e+00
3.510000000000000099e-03,-3.789578000000000113e+00
-2.548299999999999871e-02,-3.792629999999999946e+00
-2.120999999999999969e-02,-3.802700999999999887e+00
-3.646900000000000142e-02,-3.816434000000000104e+00
-1.144399999999999931e-02,-3.777066000000000034e+00
-1.266499999999999918e-02,-3.783169000000000004e+00
-2.212599999999999983e-02,-3.765773999999999955e+00
-2.609300000000000161e-02,-3.754481999999999875e+00
-1.693800000000000167e-02,-3.790188000000000113e+00
-1.052900000000000016e-02,-3.779507000000000172e+00
-4.989699999999999691e-02,-3.788663000000000114e+00
-2.365099999999999841e-02,-3.745937000000000072e+00
-3.250200000000000311e-02,-3.778897000000000173e+00
-1.235999999999999946e-02,-3.777066000000000034e+00
6.866999999999999840e-03,-3.780117000000000171e+00
7.630000000000000063e-04,-3.786830999999999836e+00
-2.288999999999999802e-03,-3.781949000000000005e+00
-1.205499999999999974e-02,-3.792934999999999945e+00
-2.060000000000000026e-02,-3.772183000000000064e+00
-1.388600000000000077e-02,-3.778286000000000033e+00
-3.646900000000000142e-02,-3.778592000000000173e+00
-3.555400000000000227e-02,-3.828336000000000183e+00
-1.663200000000000095e-02,-3.787746999999999975e+00
-4.580000000000000195e-04,-3.795986999999999778e+00
1.984000000000000086e-03,-3.712061999999999973e+00
1.358099999999999932e-02,-3.762112000000000123e+00
-2.914500000000000077e-02,-3.748988999999999905e+00
-2.548299999999999871e-02,-3.783780000000000143e+00
-7.172000000000000423e-03,-3.801480000000000192e+00
-2.517700000000000146e-02,-3.784695000000000142e+00
-1.632700000000000123e-02,-3.739222999999999963e+00
-3.646900000000000142e-02,-3.767605000000000093e+00
-1.876900000000000096e-02,-3.774624000000000201e+00
6.560999999999999992e-03,-3.758144999999999847e+00
-1.541200000000000035e-02,-3.781949000000000005e+00
-1.266499999999999918e-02,-3.774319000000000202e+00
2.899000000000000101e-03,-3.792324999999999946e+00
-2.151499999999999940e-02,-3.761500999999999983e+00
-2.731400000000000147e-02,-3.791408999999999807e+00
-6.942900000000000460e-02,-3.767910000000000093e+00
-2.120999999999999969e-02,-3.793544999999999945e+00
-3.982600000000000029e-02,-3.775844999999999896e+00
-3.189100000000000268e-02,-3.777981000000000034e+00
-1.602200000000000152e-02,-3.744105999999999934e+00
-1.419100000000000049e-02,-3.762112000000000123e+00
-2.151499999999999940e-02,-3.750210000000000043e+00
9.003000000000000586e-03,-3.739222999999999963e+00
-1.174900000000000076e-02,-3.745937000000000072e+00
-2.822900000000000062e-02,-3.768215000000000092e+00
-1.937900000000000039e-02,-3.759669999999999845e+00
-2.731400000000000147e-02,-3.776149999999999896e+00
-2.365099999999999841e-02,-3.749293999999999905e+00
-9.917999999999999733e-03,-3.739834000000000103e+00
-3.433300000000000241e-02,-3.753261999999999876e+00
-3.921600000000000086e-02,-3.756008000000000013e+00
9.308000000000000301e-03,-3.777066000000000034e+00
2.899000000000000101e-03,-3.758144999999999847e+00
2.899000000000000101e-03,-3.745327000000000073e+00
-3.555400000000000227e-02,-3.771878000000000064e+00
-8.087000000000000438e-03,-3.745022000000000073e+00
-3.158600000000000296e-02,-3.748988999999999905e+00
-3.677400000000000113e-02,-3.766995000000000093e+00
-2.670300000000000104e-02,-3.748988999999999905e+00
-6.256000000000000276e-03,-3.745022000000000073e+00
-3.524800000000000155e-02,-3.745632000000000073e+00
-3.128100000000000325e-02,-3.753261999999999876e+00
8.087000000000000438e-03,-3.748378999999999905e+00
6.560999999999999992e-03,-3.745022000000000073e+00
2.899000000000000101e-03,-3.731898999999999855e+00
-1.205499999999999974e-02,-3.726100999999999885e+00
7.781999999999999855e-03,-3.720302000000000220e+00
-2.120999999999999969e-02,-3.755703000000000014e+00
-1.510599999999999964e-02,-3.729763000000000162e+00
-6.057799999999999990e-02,-3.734034999999999993e+00
-3.921600000000000086e-02,-3.751431000000000182e+00
-2.456699999999999856e-02,-3.732508999999999855e+00
-3.402800000000000269e-02,-3.754481999999999875e+00
-2.548299999999999871e-02,-3.743800999999999934e+00
-1.358099999999999932e-02,-3.734646000000000132e+00
-2.548299999999999871e-02,-3.753261999999999876e+00
-2.792400000000000090e-02,-3.742274999999999796e+00
-2.334599999999999870e-02,-3.748378999999999905e+00
-2.945000000000000048e-02,-3.698329000000000200e+00
-1.144399999999999931e-02,-3.740749000000000102e+00
-5.020199999999999663e-02,-3.740444000000000102e+00
-1.754800000000000110e-02,-3.744105999999999934e+00
-1.785300000000000081e-02,-3.696803000000000061e+00
-4.120000000000000398e-03,-3.736171999999999827e+00
-8.087000000000000438e-03,-3.731593999999999856e+00
-3.250200000000000311e-02,-3.748073999999999906e+00
-4.745599999999999818e-02,-3.701991000000000032e+00
-2.243099999999999955e-02,-3.738917999999999964e+00
-1.067999999999999939e-03,-3.706874000000000002e+00
-1.998899999999999982e-02,-3.719081000000000081e+00
-2.029399999999999954e-02,-3.716944999999999943e+00
-4.729999999999999830e-03,-3.745632000000000073e+00
-5.035000000000000413e-03,-3.706874000000000002e+00
-1.846300000000000024e-02,-3.715723999999999805e+00
-2.792400000000000090e-02,-3.710230999999999835e+00
-3.250200000000000311e-02,-3.726100999999999885e+00
-1.388600000000000077e-02,-3.720302000000000220e+00
-4.165699999999999958e-02,-3.707179000000000002e+00
8.392000000000000154e-03,-3.726100999999999885e+00
-2.731400000000000147e-02,-3.716334999999999944e+00
-2.609300000000000161e-02,-3.706264000000000003e+00
-1.632700000000000123e-02,-3.695276999999999923e+00
-8.392000000000000154e-03,-3.720302000000000220e+00
-3.463800000000000212e-02,-3.739527999999999963e+00
-4.729999999999999830e-03,-3.723659000000000052e+00
-1.083399999999999988e-02,-3.709620999999999835e+00
-2.304099999999999898e-02,-3.708705000000000140e+00
4.120000000000000398e-03,-3.715113999999999805e+00
-1.205499999999999974e-02,-3.709620999999999835e+00
1.984000000000000086e-03,-3.708400000000000141e+00
-2.060000000000000026e-02,-3.687037000000000120e+00
-9.917999999999999733e-03,-3.729763000000000162e+00
-5.035000000000000413e-03,-3.713283000000000111e+00
-8.697999999999999135e-03,-3.691615000000000091e+00
-2.792400000000000090e-02,-3.713283000000000111e+00
-9.003000000000000586e-03,-3.685512000000000121e+00
-6.057799999999999990e-02,-3.681849000000000149e+00
-4.409899999999999931e-02,-3.711146999999999974e+00
-3.814999999999999815e-03,-3.694361999999999924e+00
-2.456699999999999856e-02,-3.695276999999999923e+00
-1.785300000000000081e-02,-3.672388999999999903e+00
-5.172800000000000314e-02,-3.693140999999999785e+00
-1.754800000000000110e-02,-3.675135000000000041e+00
-2.029399999999999954e-02,-3.709315999999999836e+00
-4.470899999999999874e-02,-3.709315999999999836e+00
-2.593999999999999952e-03,-3.667505999999999933e+00
-1.297000000000000063e-02,-3.683374999999999844e+00
-5.950999999999999693e-03,-3.688868999999999954e+00
-4.104700000000000015e-02,-3.677881999999999874e+00
-3.921600000000000086e-02,-3.698024000000000200e+00
-3.738500000000000156e-02,-3.682459999999999845e+00
-2.700800000000000076e-02,-3.699854999999999894e+00
-1.968400000000000011e-02,-3.694666999999999923e+00
-1.358099999999999932e-02,-3.686732000000000120e+00
-2.334599999999999870e-02,-3.683679999999999843e+00
5.035000000000000413e-03,-3.698329000000000200e+00
2.288999999999999802e-03,-3.695276999999999923e+00
-2.853400000000000034e-02,-3.674525000000000041e+00
-2.914500000000000077e-02,-3.681239000000000150e+00
-2.304099999999999898e-02,-3.675746000000000180e+00
-2.609300000000000161e-02,-3.688868999999999954e+00
-1.632700000000000123e-02,-3.665674999999999795e+00
-1.907400000000000068e-02,-3.685817000000000121e+00
-2.029399999999999954e-02,-3.675441000000000180e+00
-6.866999999999999840e-03,-3.682154999999999845e+00
1.663200000000000095e-02,-3.683985999999999983e+00
-5.645999999999999977e-03,-3.689478999999999953e+00
-1.480099999999999992e-02,-3.698329000000000200e+00
-2.273599999999999927e-02,-3.669642000000000071e+00
-2.761900000000000119e-02,-3.656824999999999992e+00
-3.203999999999999817e-03,-3.674220000000000041e+00
-9.308000000000000301e-03,-3.669642000000000071e+00
-2.792400000000000090e-02,-3.680629000000000151e+00
-9.308000000000000301e-03,-3.705042999999999864e+00
-1.541200000000000035e-02,-3.668115999999999932e+00
-2.731400000000000147e-02,-3.704737999999999865e+00
-1.571699999999999833e-02,-3.656824999999999992e+00
-1.815800000000000053e-02,-3.675135000000000041e+00
-4.318299999999999916e-02,-3.675135000000000041e+00
-3.158600000000000296e-02,-3.683374999999999844e+00
-1.571699999999999833e-02,-3.682154999999999845e+00
-1.907400000000000068e-02,-3.646142999999999912e+00
-1.113899999999999960e-02,-3.687647999999999815e+00
-4.440399999999999903e-02,-3.683985999999999983e+00
-2.029399999999999954e-02,-3.647059000000000051e+00
-2.120999999999999969e-02,-3.665369999999999795e+00
-2.593999999999999952e-03,-3.659571000000000129e+00
-1.907400000000000068e-02,-3.654688000000000159e+00
-2.822900000000000062e-02,-3.664454000000000100e+00
-4.580000000000000195e-04,-3.673915000000000042e+00
-2.609300000000000161e-02,-3.669947000000000070e+00
1.067999999999999939e-03,-3.671778000000000208e+00
-1.480099999999999992e-02,-3.676051000000000180e+00
3.510000000000000099e-03,-3.662012999999999963e+00
8.697999999999999135e-03,-3.666589999999999794e+00
-1.022400000000000045e-02,-3.647669000000000050e+00
-1.754800000000000110e-02,-3.650720999999999883e+00
-1.205499999999999974e-02,-3.657129999999999992e+00
-3.402800000000000269e-02,-3.688257999999999814e+00
-4.867599999999999705e-02,-3.665369999999999795e+00
-5.569500000000000145e-02,-3.691615000000000091e+00
-2.304099999999999898e-02,-3.657739999999999991e+00
-3.158600000000000296e-02,-3.680323000000000011e+00
-2.914500000000000077e-02,-3.687952999999999815e+00
-2.792400000000000090e-02,-3.638818999999999804e+00
-1.144399999999999931e-02,-3.665674999999999795e+00
6.256000000000000276e-03,-3.635156999999999972e+00
4.120000000000000398e-03,-3.643091000000000079e+00
-8.087000000000000438e-03,-3.660181999999999825e+00
-1.602200000000000152e-02,-3.674220000000000041e+00
3.203999999999999817e-03,-3.667810999999999932e+00
-1.998899999999999982e-02,-3.642176000000000080e+00
-1.602200000000000152e-02,-3.633325999999999834e+00
-1.419100000000000049e-02,-3.658044999999999991e+00
-4.120000000000000398e-03,-3.669947000000000070e+00
-2.593999999999999952e-03,-3.649805000000000188e+00
-2.395699999999999913e-02,-3.661401999999999823e+00
-6.866999999999999840e-03,-3.646447999999999912e+00
-2.456699999999999856e-02,-3.639733999999999803e+00
-2.487199999999999828e-02,-3.643397000000000219e+00
-2.090499999999999997e-02,-3.620508000000000060e+00
-3.005999999999999991e-02,-3.669032000000000071e+00
-4.043599999999999972e-02,-3.654993999999999854e+00
-5.341000000000000261e-03,-3.650720999999999883e+00
4.729999999999999830e-03,-3.641871000000000080e+00
-7.630000000000000063e-04,-3.652247000000000021e+00
-3.738500000000000156e-02,-3.638818999999999804e+00
